memberID,HHID,villageID,unionID,upazilaID,districtID,relationship_hh_head,sex,bl_age_reported,marital_status,highest_class_passed,still_in_school,employment_status,randomization_sample
3847557022203,38475570222,3847557,1829,38,78,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
3847557023103,38475570231,3847557,1829,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3847557024704,38475570247,3847557,1829,38,78,Son/Daughter,Female,17,Never married,HSC/ Equivalent,Yes,Unemployed,Yes
3847569000804,38475690008,3847569,1829,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3847569000904,38475690009,3847569,1829,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3847569001003,38475690010,3847569,1829,38,78,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
3847569002104,38475690021,3847569,1829,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3847569003304,38475690033,3847569,1829,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3847569003804,38475690038,3847569,1829,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3847569004003,38475690040,3847569,1829,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3847569005403,38475690054,3847569,1829,38,78,Son/Daughter,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
3847569006504,38475690065,3847569,1829,38,78,Son/Daughter,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
3847569007002,38475690070,3847569,1829,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3847569007302,38475690073,3847569,1829,38,78,Brother/Sister,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
3847569007303,38475690073,3847569,1829,38,78,Brother/Sister,Female,16,Never married,Class Six,No,Unemployed,Yes
3847569008803,38475690088,3847569,1829,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3847569008901,38475690089,3847569,1829,38,78,Head,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
3847569009103,38475690091,3847569,1829,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3847569010405,38475690104,3847569,1829,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3847569010803,38475690108,3847569,1829,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3847569011403,38475690114,3847569,1829,38,78,Son/Daughter,Female,15,Never married,Class Four,No,Unemployed,Yes
3847569013108,38475690131,3847569,1829,38,78,Spouse of Son/Daughter,Female,16,Currently married,Class Five,No,Unemployed,Yes
3847569013204,38475690132,3847569,1829,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3847569015002,38475690150,3847569,1829,38,78,Husband/Wife,Female,16,Currently married,Class One,No,Unemployed,Yes
3847569016103,38475690161,3847569,1829,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3847569016905,38475690169,3847569,1829,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3847569017503,38475690175,3847569,1829,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3847569017704,38475690177,3847569,1829,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3847569018305,38475690183,3847569,1829,38,78,Brother/Sister,Female,17,Never married,Class Five,No,Unemployed,Yes
3847569018306,38475690183,3847569,1829,38,78,Brother/Sister,Female,15,Never married,Class Five,No,Unemployed,Yes
3847569019509,38475690195,3847569,1829,38,78,Spouse of Son/Daughter,Female,15,Currently married,Class Three,No,Unemployed,Yes
3847569019603,38475690196,3847569,1829,38,78,Son/Daughter,Female,15,Currently married,Class Six,No,Unemployed,Yes
3847569020104,38475690201,3847569,1829,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3847569020604,38475690206,3847569,1829,38,78,Son/Daughter,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
3847569022203,38475690222,3847569,1829,38,78,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
3847569024204,38475690242,3847569,1829,38,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
3847569027004,38475690270,3847569,1829,38,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
3847569027103,38475690271,3847569,1829,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3847569027111,38475690271,3847569,1829,38,78,Brother/Sister,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
3847569027603,38475690276,3847569,1829,38,78,Son/Daughter,Female,17,Never married,Class One,No,Unemployed,Yes
3847569027706,38475690277,3847569,1829,38,78,Spouse of Son/Daughter,Female,16,Currently married,SSC/Equivalent,Yes,Unemployed,Yes
3847569027903,38475690279,3847569,1829,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3847569028406,38475690284,3847569,1829,38,78,Spouse of Son/Daughter,Female,16,Currently married,Class Six,No,Unemployed,Yes
3853301000405,38533010004,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
3853301000803,38533010008,3853301,3853,38,78,Son/Daughter,Female,15,Never married,No Class Passed,No,Unemployed,Yes
3853301001106,38533010011,3853301,3853,38,78,Brother/Sister,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853301001404,38533010014,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3853301002103,38533010021,3853301,3853,38,78,Son/Daughter,Female,17,Never married,Class Eight,Yes,Unemployed,Yes
3853301003002,38533010030,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Four,No,Unemployed,Yes
3853301003305,38533010033,3853301,3853,38,78,Grandchild,Female,16,Never married,Class Three,Yes,Unemployed,Yes
3853301003502,38533010035,3853301,3853,38,78,Husband/Wife,Female,17,Currently married,No Class Passed,No,Unemployed,Yes
3853301003708,38533010037,3853301,3853,38,78,Spouse of Son/Daughter,Female,16,Currently married,Class Four,No,Unemployed,Yes
3853301004307,38533010043,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Four,No,Unemployed,Yes
3853301004602,38533010046,3853301,3853,38,78,Husband/Wife,Female,17,Currently married,Class Four,No,Unemployed,Yes
3853301004802,38533010048,3853301,3853,38,78,Husband/Wife,Female,17,Currently married,Class Five,No,Unemployed,Yes
3853301005003,38533010050,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Four,No,Unemployed,Yes
3853301005902,38533010059,3853301,3853,38,78,Husband/Wife,Female,17,Currently married,Class Two,No,Unemployed,Yes
3853301006304,38533010063,3853301,3853,38,78,Son/Daughter,Female,17,Currently married,Class Seven,No,Unemployed,Yes
3853301006403,38533010064,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Full-time employment - outside the home,Yes
3853301006502,38533010065,3853301,3853,38,78,Husband/Wife,Female,17,Currently married,Class Two,No,Unemployed,Yes
3853301006504,38533010065,3853301,3853,38,78,Brother/Sister,Female,15,Never married,No Class Passed,No,Unemployed,Yes
3853301006805,38533010068,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Six,No,Unemployed,Yes
3853301007003,38533010070,3853301,3853,38,78,Son/Daughter,Female,15,Never married,No Class Passed,No,Unemployed,Yes
3853301007305,38533010073,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Four,No,Unemployed,Yes
3853301007706,38533010077,3853301,3853,38,78,Spouse of Son/Daughter,Female,16,Currently married,Class Six,No,Unemployed,Yes
3853301008004,38533010080,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Five,No,Full-time employment - outside the home,Yes
3853301008107,38533010081,3853301,3853,38,78,Spouse of Son/Daughter,Female,16,Currently married,No Class Passed,No,Unemployed,Yes
3853301008404,38533010084,3853301,3853,38,78,Son/Daughter,Female,15,Never married,No Class Passed,Yes,Unemployed,Yes
3853301008703,38533010087,3853301,3853,38,78,Son/Daughter,Female,15,Never married,No Class Passed,No,Unemployed,Yes
3853301009506,38533010095,3853301,3853,38,78,Son/Daughter,Female,17,Never married,Class Eight,Yes,Unemployed,Yes
3853301010203,38533010102,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
3853301010904,38533010109,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853301012210,38533010122,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Four,Yes,Unemployed,Yes
3853301012308,38533010123,3853301,3853,38,78,Brother/Sister,Female,16,Never married,Class Seven,Yes,Unemployed,Yes
3853301013103,38533010131,3853301,3853,38,78,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
3853301013902,38533010139,3853301,3853,38,78,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
3853301014405,38533010144,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3853301014705,38533010147,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853301015503,38533010155,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3853301016206,38533010162,3853301,3853,38,78,Spouse of Son/Daughter,Female,15,Currently married,Class Four,No,Unemployed,Yes
3853301016602,38533010166,3853301,3853,38,78,Husband/Wife,Female,16,Currently married,Class Two,No,Home-based employment,Yes
3853301017104,38533010171,3853301,3853,38,78,Son/Daughter,Female,15,Never married,No Class Passed,No,Unemployed,Yes
3853301018103,38533010181,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Three,No,Unemployed,Yes
3853301018503,38533010185,3853301,3853,38,78,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
3853301019406,38533010194,3853301,3853,38,78,Spouse of Son/Daughter,Female,17,Currently married,Class Eight,No,Home-based employment,Yes
3853301019604,38533010196,3853301,3853,38,78,Son/Daughter,Female,16,Never married,SSC/Equivalent,Yes,Unemployed,Yes
3853301019803,38533010198,3853301,3853,38,78,Son/Daughter,Female,16,Currently married,Class Five,No,Unemployed,Yes
3853301020705,38533010207,3853301,3853,38,78,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
3853301021104,38533010211,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3853301022404,38533010224,3853301,3853,38,78,Son/Daughter,Female,17,Currently married,Class Eight,No,Unemployed,Yes
3853301023102,38533010231,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3853301023303,38533010233,3853301,3853,38,78,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
3853301023603,38533010236,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
3853301023803,38533010238,3853301,3853,38,78,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
3853301024004,38533010240,3853301,3853,38,78,Grandchild,Female,15,Never married,Class Five,No,Unemployed,Yes
3853301024104,38533010241,3853301,3853,38,78,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
3853301024204,38533010242,3853301,3853,38,78,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
3853301024306,38533010243,3853301,3853,38,78,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
3853301024803,38533010248,3853301,3853,38,78,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
3853301025906,38533010259,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3853301026907,38533010269,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3853301030704,38533010307,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3853301032303,38533010323,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853301032406,38533010324,3853301,3853,38,78,Brother/Sister,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3853301033403,38533010334,3853301,3853,38,78,Grandchild,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3853301034302,38533010343,3853301,3853,38,78,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
3853301034703,38533010347,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853301034709,38533010347,3853301,3853,38,78,Other relative,Female,16,Never married,Class Five,No,Unemployed,Yes
3853301034806,38533010348,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853301035002,38533010350,3853301,3853,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3853301039602,38533010396,3853301,3853,38,78,Son/Daughter,Female,15,Currently married,Class Three,No,Unemployed,Yes
3853301040903,38533010409,3853301,3853,38,78,Son/Daughter,Female,16,Never married,SSC/Equivalent,Yes,Unemployed,Yes
3853301041004,38533010410,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853301042803,38533010428,3853301,3853,38,78,Son/Daughter,Female,16,Never married,SSC/Equivalent,Yes,Unemployed,Yes
3853301043503,38533010435,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3853301046105,38533010461,3853301,3853,38,78,Son/Daughter,Female,15,Never married,No Class Passed,No,Unemployed,Yes
3853301048303,38533010483,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853301048313,38533010483,3853301,3853,38,78,Niece/Nephew,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3853301050004,38533010500,3853301,3853,38,78,Grandchild,Female,15,Never married,No Class Passed,No,Unemployed,Yes
3853301051804,38533010518,3853301,3853,38,78,Son/Daughter,Female,16,Never married,No Class Passed,No,Unemployed,Yes
3853301056204,38533010562,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853301056303,38533010563,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3853301056804,38533010568,3853301,3853,38,78,Spouse of Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
3853301056902,38533010569,3853301,3853,38,78,Husband/Wife,Female,17,Currently married,Class Seven,No,Unemployed,Yes
3853301060803,38533010608,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3853301061804,38533010618,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
3853301062803,38533010628,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Four,No,Unemployed,Yes
3853301063503,38533010635,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3853301063706,38533010637,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
3853301064004,38533010640,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3853301064604,38533010646,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
3853301068403,38533010684,3853301,3853,38,78,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
3853301068503,38533010685,3853301,3853,38,78,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
3853301068802,38533010688,3853301,3853,38,78,Husband/Wife,Female,17,Currently married,Class Seven,No,Unemployed,Yes
3853301069203,38533010692,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3853301070104,38533010701,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853301070503,38533010705,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
3853301070803,38533010708,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
3853301071502,38533010715,3853301,3853,38,78,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
3853301072106,38533010721,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Six,Yes,Unemployed,Yes
3853301072604,38533010726,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3853301072804,38533010728,3853301,3853,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3853301073805,38533010738,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
3853301075404,38533010754,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Two,No,Unemployed,Yes
3853301075808,38533010758,3853301,3853,38,78,Spouse of Son/Daughter,Female,17,Currently married,Class Four,No,Unemployed,Yes
3853301076203,38533010762,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
3853301076706,38533010767,3853301,3853,38,78,Spouse of Son/Daughter,Female,17,Currently married,Class Four,No,Unemployed,Yes
3853301076904,38533010769,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
3853301077603,38533010776,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3853301078106,38533010781,3853301,3853,38,78,Brother/Sister,Female,16,Never married,Class Five,No,Unemployed,Yes
3853301078806,38533010788,3853301,3853,38,78,Other relative,Female,17,Currently married,No Class Passed,No,Unemployed,Yes
3853301079207,38533010792,3853301,3853,38,78,Spouse of Son/Daughter,Female,16,Currently married,Class Four,No,Unemployed,Yes
3853301079303,38533010793,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3853301081203,38533010812,3853301,3853,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3853301081204,38533010812,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3853301081504,38533010815,3853301,3853,38,78,Son/Daughter,Female,16,Never married,No Class Passed,No,Unemployed,Yes
3853301082104,38533010821,3853301,3853,38,78,Son/Daughter,Female,15,Never married,No Class Passed,No,Unemployed,Yes
3853301083105,38533010831,3853301,3853,38,78,Grandchild,Female,15,Never married,Class Three,No,Unemployed,Yes
3853301085103,38533010851,3853301,3853,38,78,Spouse of Son/Daughter,Female,16,Currently married,Class Four,No,Home-based employment,Yes
3853301086108,38533010861,3853301,3853,38,78,Spouse of Son/Daughter,Female,16,Currently married,Class Two,No,Home-based employment,Yes
3853301087506,38533010875,3853301,3853,38,78,Son/Daughter,Female,16,Currently married,Class Six,No,Home-based employment,Yes
3853301088306,38533010883,3853301,3853,38,78,Spouse of Son/Daughter,Female,15,Currently married,Class Six,No,Home-based employment,Yes
3853301088603,38533010886,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Three,Yes,Unemployed,Yes
3853301089305,38533010893,3853301,3853,38,78,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
3853301091303,38533010913,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
3853301091304,38533010913,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
3853301091505,38533010915,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Six,Yes,Unemployed,Yes
3853301093208,38533010932,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3853301094004,38533010940,3853301,3853,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3853301095105,38533010951,3853301,3853,38,78,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
3853303001003,38533030010,3853303,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853303001603,38533030016,3853303,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853303004205,38533030042,3853303,3853,38,78,Son/Daughter,Female,16,Never married,Class Seven,No,Unemployed,Yes
3853303004605,38533030046,3853303,3853,38,78,Son/Daughter,Female,17,Never married,Class Four,No,Unemployed,Yes
3853303005005,38533030050,3853303,3853,38,78,Grandchild,Female,16,Currently married,Class Five,No,Unemployed,Yes
3853303006804,38533030068,3853303,3853,38,78,Son/Daughter,Female,17,Never married,Class Three,No,Unemployed,Yes
3853303007304,38533030073,3853303,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853303008004,38533030080,3853303,3853,38,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
3853303009006,38533030090,3853303,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853303009104,38533030091,3853303,3853,38,78,Son/Daughter,Female,16,Separated,Class Five,No,Full-time employment - outside the home,Yes
3853303009403,38533030094,3853303,3853,38,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
3853303009705,38533030097,3853303,3853,38,78,Spouse of Son/Daughter,Female,15,Currently married,Class Five,No,Home-based employment,Yes
3853303010006,38533030100,3853303,3853,38,78,Son/Daughter,Female,16,Never married,Class Five,No,Full-time employment - outside the home,Yes
3853407000507,38534070005,3853407,3853,38,78,Spouse of Son/Daughter,Female,15,Currently married,Class Five,No,Unemployed,Yes
3853407000708,38534070007,3853407,3853,38,78,Spouse of Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
3853407000709,38534070007,3853407,3853,38,78,Spouse of Son/Daughter,Female,17,Currently married,No Class Passed,No,Unemployed,Yes
3853407003002,38534070030,3853407,3853,38,78,Husband/Wife,Female,16,Currently married,Class Three,No,Unemployed,Yes
3853407003102,38534070031,3853407,3853,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Full-time employment - outside the home,Yes
3853407003302,38534070033,3853407,3853,38,78,Husband/Wife,Female,17,Currently married,No Class Passed,No,Unemployed,Yes
3853407005202,38534070052,3853407,3853,38,78,Husband/Wife,Female,17,Currently married,No Class Passed,No,Home-based employment,Yes
3853407005304,38534070053,3853407,3853,38,78,Spouse of Son/Daughter,Female,17,Currently married,Class Six,No,Home-based employment,Yes
3853407006102,38534070061,3853407,3853,38,78,Husband/Wife,Female,17,Currently married,No Class Passed,No,Unemployed,Yes
3853407008502,38534070085,3853407,3853,38,78,Husband/Wife,Female,17,Currently married,No Class Passed,No,Unemployed,Yes
3853407008803,38534070088,3853407,3853,38,78,Son/Daughter,Female,15,Engaged to be married,No Class Passed,No,Unemployed,Yes
3853407011004,38534070110,3853407,3853,38,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
3853407011204,38534070112,3853407,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853407011906,38534070119,3853407,3853,38,78,Spouse of Son/Daughter,Female,16,Currently married,Class Six,No,Part-time employment - outside the home,Yes
3853407012306,38534070123,3853407,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853407012702,38534070127,3853407,3853,38,78,Husband/Wife,Female,16,Currently married,No Class Passed,No,Unemployed,Yes
3853407013305,38534070133,3853407,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853407014902,38534070149,3853407,3853,38,78,Husband/Wife,Female,15,Currently married,Class Four,No,Unemployed,Yes
3853407015208,38534070152,3853407,3853,38,78,Spouse of Son/Daughter,Female,17,Currently married,Class Four,No,Unemployed,Yes
3853407015605,38534070156,3853407,3853,38,78,Spouse of Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
3853407015702,38534070157,3853407,3853,38,78,Husband/Wife,Female,15,Currently married,No Class Passed,No,Unemployed,Yes
3853407015902,38534070159,3853407,3853,38,78,Husband/Wife,Female,15,Currently married,Class Three,No,Unemployed,Yes
3853407016102,38534070161,3853407,3853,38,78,Husband/Wife,Female,16,Currently married,No Class Passed,No,Unemployed,Yes
3853407016305,38534070163,3853407,3853,38,78,Spouse of Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
3853407016402,38534070164,3853407,3853,38,78,Husband/Wife,Female,15,Currently married,Class Four,No,Unemployed,Yes
3853407016804,38534070168,3853407,3853,38,78,Spouse of Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
3853407017404,38534070174,3853407,3853,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3853407017702,38534070177,3853407,3853,38,78,Husband/Wife,Female,17,Currently married,Class Five,No,Unemployed,Yes
3853407017706,38534070177,3853407,3853,38,78,Brother/Sister,Female,16,Never married,Class Four,No,Unemployed,Yes
3853407017802,38534070178,3853407,3853,38,78,Husband/Wife,Female,16,Currently married,Class Five,No,Unemployed,Yes
3853407017907,38534070179,3853407,3853,38,78,Spouse of Son/Daughter,Female,15,Currently married,Class Five,No,Unemployed,Yes
3853407018502,38534070185,3853407,3853,38,78,Husband/Wife,Female,17,Currently married,Class Two,No,Unemployed,Yes
3853407021803,38534070218,3853407,3853,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3853407022205,38534070222,3853407,3853,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3853407024403,38534070244,3853407,3853,38,78,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
3853407026606,38534070266,3853407,3853,38,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
3853407031804,38534070318,3853407,3853,38,78,Son/Daughter,Female,17,Currently married,No Class Passed,No,Unemployed,Yes
3853407031805,38534070318,3853407,3853,38,78,Son/Daughter,Female,15,Currently married,No Class Passed,No,Unemployed,Yes
3853407032702,38534070327,3853407,3853,38,78,Husband/Wife,Female,17,Currently married,Class Seven,No,Unemployed,Yes
3853407035405,38534070354,3853407,3853,38,78,Spouse of Son/Daughter,Female,17,Currently married,Class Six,No,Unemployed,Yes
3853407035602,38534070356,3853407,3853,38,78,Husband/Wife,Female,17,Currently married,No Class Passed,No,Unemployed,Yes
3859010000103,38590100001,3859010,3859,38,78,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
3859010000903,38590100009,3859010,3859,38,78,Son/Daughter,Female,17,Never married,No Class Passed,No,Unemployed,Yes
3859010001102,38590100011,3859010,3859,38,78,Husband/Wife,Female,17,Currently married,Class Five,No,Unemployed,Yes
3859010001202,38590100012,3859010,3859,38,78,Husband/Wife,Female,16,Currently married,Class Four,No,Unemployed,Yes
3859010001905,38590100019,3859010,3859,38,78,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
3859010002104,38590100021,3859010,3859,38,78,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
3859010002804,38590100028,3859010,3859,38,78,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3859010003008,38590100030,3859010,3859,38,78,Grandchild,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
3859010003207,38590100032,3859010,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859010003403,38590100034,3859010,3859,38,78,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
3859010005309,38590100053,3859010,3859,38,78,Brother/Sister in law,Female,17,Currently married,Class Five,No,Unemployed,Yes
3859010005804,38590100058,3859010,3859,38,78,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
3859010006004,38590100060,3859010,3859,38,78,Son/Daughter,Female,16,Never married,Class Five,No,Full-time employment - outside the home,Yes
